[1.1944156, 1.4587343, 1.209584, 1.222369, 1.556359, 1.2367013, 1.1952155, 1.2301958, 1.2156965, 1.2086169]
[1.1941867, 1.4547646, 1.2112935, 1.2232081, 1.5561644, 1.234009, 1.1952833, 1.2277521, 1.2177186, 1.2107885]
[1.0296746, 1.5154805, 1.3464949, 1.4396937, 1.5524551, 1.4685055, 1.1054057, 1.4654621, 1.4063581, 1.3302317]
[0.9954494, 1.5389247, 1.346036, 1.4655638, 1.5599983, 1.5009207, 1.043881, 1.4914253, 1.4376069, 1.3113914]
[1.0039583, 1.5309713, 1.3360543, 1.4512093, 1.5580918, 1.4825441, 1.0649781, 1.4703436, 1.4189138, 1.3117564]
[1.0088362, 1.5335925, 1.3269055, 1.4472599, 1.5604515, 1.4799881, 1.068625, 1.466991, 1.4126499, 1.3064544]
[1.0169305, 1.5320988, 1.3292737, 1.4474925, 1.5612724, 1.4799645, 1.0744164, 1.4664012, 1.411617, 1.3081357]
[1.0256379, 1.5320325, 1.3343751, 1.4487947, 1.5617895, 1.4819127, 1.0801666, 1.4677017, 1.4126778, 1.3134043]
[1.0340755, 1.5332075, 1.342034, 1.4525299, 1.562217, 1.4844221, 1.0891786, 1.471344, 1.4157742, 1.3216478]
[1.0456824, 1.5348563, 1.3491248, 1.4566019, 1.5627007, 1.4874996, 1.1006145, 1.4752375, 1.4199905, 1.3297641]
[1.0589986, 1.5367924, 1.3570948, 1.4617305, 1.5632083, 1.4913375, 1.1133593, 1.4798303, 1.4252052, 1.339287]
[1.0739473, 1.5389051, 1.365326, 1.4671316, 1.5637074, 1.4955157, 1.1246227, 1.4848014, 1.4315808, 1.3483778]
[1.0893025, 1.5409732, 1.3730862, 1.4725041, 1.5642639, 1.4995719, 1.1341296, 1.489408, 1.4375755, 1.3562121]
[1.1041028, 1.542875, 1.3795583, 1.4772217, 1.5647266, 1.5034677, 1.1431109, 1.4936044, 1.4430029, 1.3630426]
[1.1176212, 1.5445269, 1.384932, 1.481484, 1.5651087, 1.5069518, 1.1513202, 1.4973382, 1.447853, 1.3690709]
[1.130556, 1.5459936, 1.3900715, 1.4852984, 1.5654596, 1.5100237, 1.1578076, 1.5006431, 1.4525062, 1.3741246]
[1.1437533, 1.5473285, 1.3942417, 1.4889574, 1.5657856, 1.5126876, 1.1626743, 1.5038416, 1.4566436, 1.3783298]
[1.1544176, 1.5484388, 1.3976274, 1.4918826, 1.5660471, 1.5151381, 1.1686156, 1.5066688, 1.4608121, 1.382119]
[1.1663463, 1.5494438, 1.399767, 1.494468, 1.566287, 1.5172534, 1.1751659, 1.5088606, 1.4639839, 1.3843834]
[1.175771, 1.5503495, 1.4022725, 1.496754, 1.566467, 1.5190897, 1.1831074, 1.5109423, 1.4662547, 1.3861713]
[1.1961782, 1.5511633, 1.4003327, 1.4977443, 1.5666854, 1.520485, 1.1883452, 1.512266, 1.4676738, 1.3838322]
[1.2000732, 1.5518551, 1.3994657, 1.4992816, 1.5668877, 1.5216697, 1.2072401, 1.5133429, 1.4692473, 1.3822069]
[1.2175884, 1.5526001, 1.3991888, 1.5006593, 1.5670737, 1.522869, 1.2070049, 1.5146413, 1.4704056, 1.3827459]
[1.2222584, 1.5532131, 1.3968793, 1.5017406, 1.5672318, 1.5234793, 1.2231523, 1.5156349, 1.4714344, 1.3818066]
[1.2367923, 1.5537703, 1.3921572, 1.5014282, 1.567341, 1.5234178, 1.2374583, 1.5155927, 1.4705617, 1.3761312]
[1.2506046, 1.554303, 1.3876483, 1.5004596, 1.5674973, 1.523671, 1.2511685, 1.5157738, 1.4697516, 1.3703605]
[1.2475882, 1.5547931, 1.3884544, 1.5015681, 1.5676323, 1.5246979, 1.2639067, 1.5167992, 1.4712673, 1.3725938]
[1.2598759, 1.555322, 1.3846974, 1.5008723, 1.5677557, 1.5248648, 1.2751311, 1.5168289, 1.4698423, 1.367671]
[1.2712672, 1.5556263, 1.380746, 1.500571, 1.567873, 1.5247145, 1.285898, 1.5165302, 1.4688222, 1.3640311]
[1.2799392, 1.5561563, 1.386802, 1.500675, 1.5679785, 1.5251884, 1.2784952, 1.5170422, 1.4675933, 1.3709742]
[1.2733424, 1.5564543, 1.3875619, 1.5010438, 1.5680739, 1.5259341, 1.2885084, 1.5179468, 1.4683449, 1.3775369]
[1.2830683, 1.5568651, 1.3931793, 1.4985238, 1.5681523, 1.5258894, 1.2975657, 1.5159479, 1.4690237, 1.366307]
[1.2919146, 1.5572141, 1.3980972, 1.4986389, 1.5682145, 1.526214, 1.3057526, 1.5107731, 1.4580824, 1.3684599]
[1.3003756, 1.5576298, 1.3805825, 1.5004817, 1.5682924, 1.5254238, 1.3138918, 1.5085552, 1.4611212, 1.374559]
[1.3069456, 1.5577458, 1.3853726, 1.4927889, 1.568333, 1.5253098, 1.3206134, 1.4998635, 1.4634712, 1.3798074]
[1.3143733, 1.5580812, 1.3905141, 1.4935646, 1.5683963, 1.4992583, 1.3274908, 1.5017686, 1.4664077, 1.3847153]
[1.3183101, 1.5575978, 1.3922659, 1.4921589, 1.5683771, 1.4998978, 1.3277378, 1.5024501, 1.4650229, 1.3874975]
[1.3252618, 1.5579641, 1.397004, 1.4943047, 1.5684258, 1.4953656, 1.3344363, 1.5043019, 1.4460973, 1.3924761]
[1.3282812, 1.557634, 1.397831, 1.4941694, 1.5683639, 1.4962193, 1.3359933, 1.501283, 1.4481927, 1.3912506]
[1.3344045, 1.5579743, 1.4023322, 1.463599, 1.5684297, 1.4981207, 1.3420742, 1.5027578, 1.4513613, 1.3959273]
[1.3336351, 1.55695, 1.4022583, 1.464547, 1.5683533, 1.4984496, 1.3419758, 1.5026757, 1.4519665, 1.3962067]
[1.3395231, 1.5572989, 1.406443, 1.4401854, 1.5684175, 1.500255, 1.3463273, 1.5043455, 1.4549304, 1.4005333]
[1.3435801, 1.557516, 1.403643, 1.4431591, 1.5684601, 1.5017226, 1.3505952, 1.5056602, 1.4572223, 1.3896811]
[1.3489823, 1.557833, 1.4076295, 1.4462012, 1.5685155, 1.5033706, 1.3184382, 1.507215, 1.4599322, 1.3939977]
[1.3541347, 1.5581151, 1.4114271, 1.4491055, 1.5685668, 1.5049473, 1.2897478, 1.508692, 1.4625155, 1.3981127]
[1.3427339, 1.5584066, 1.4150381, 1.4518657, 1.5686177, 1.50555, 1.2961284, 1.5101078, 1.4649692, 1.3969463]
[1.3433263, 1.5575309, 1.4131156, 1.4516611, 1.5684357, 1.5045643, 1.2986057, 1.5079677, 1.4640843, 1.3978072]
[1.3422185, 1.5570883, 1.4112651, 1.4519379, 1.5683486, 1.5045968, 1.3014222, 1.5065517, 1.4637616, 1.3986703]
[1.3464333, 1.5572388, 1.3934612, 1.4538925, 1.5683866, 1.505813, 1.3066602, 1.5074009, 1.4654933, 1.4016302]
[1.3474357, 1.5565113, 1.3923469, 1.454997, 1.5683553, 1.5062362, 1.3100507, 1.506759, 1.4652969, 1.4006094]
[1.3484083, 1.5562799, 1.3908912, 1.4551634, 1.5683025, 1.5065134, 1.3125374, 1.5060225, 1.4638848, 1.401461]
[1.3528644, 1.556572, 1.3804412, 1.4574769, 1.5683529, 1.5078038, 1.3177106, 1.5014542, 1.4660271, 1.4048417]
[1.3534508, 1.5549191, 1.3818775, 1.4578067, 1.5683278, 1.5075569, 1.3200345, 1.5016797, 1.4665191, 1.4047072]
[1.3492664, 1.5545331, 1.3831136, 1.4581634, 1.5682671, 1.5077429, 1.3221623, 1.5017738, 1.4667437, 1.4055033]
[1.3518703, 1.5546666, 1.3751587, 1.4593672, 1.5682815, 1.508572, 1.3258748, 1.5023574, 1.4680475, 1.4054149]
[1.3529677, 1.5546277, 1.3766891, 1.4590249, 1.5682533, 1.508238, 1.3281478, 1.5025742, 1.4680789, 1.4023342]
[1.3540953, 1.5545104, 1.3773625, 1.4597539, 1.5682222, 1.5084081, 1.3283664, 1.5027723, 1.4684056, 1.3999085]
[1.3579448, 1.554801, 1.3808177, 1.4617383, 1.5682678, 1.5095241, 1.3326964, 1.4786365, 1.4701929, 1.4029545]
[1.3616865, 1.5550836, 1.3841537, 1.4636537, 1.5683128, 1.5106008, 1.3368796, 1.4802566, 1.4719619, 1.3791889]
[1.3535731, 1.5551202, 1.3861073, 1.464778, 1.5683258, 1.5107075, 1.3392262, 1.4814329, 1.4724227, 1.3816067]
[1.3520448, 1.5549244, 1.3865614, 1.4645406, 1.5682759, 1.5104072, 1.3400878, 1.4818827, 1.4700317, 1.3829823]
[1.3524427, 1.5545689, 1.3870158, 1.4648116, 1.5682501, 1.5100543, 1.3407823, 1.4825633, 1.4699013, 1.3818588]
